Games,CJAMESRUSE,BEISENHOWER,BRMHS,EDISON,WESTVIEW,CATLINGABEL,LUBBOCK,NASHUA,FRANKLIN,DUPONT,BARCADIA,BIOLANI,EASTLYME,SARATOGA,WAYZATA,CUPERTINO,MOUNTAINVIEW,PALO,BTEMPLECITY,BCLEMENTS,PLEASANTON,BMARYVILLE,RAY,LACES,BISMARCK,POLLESVILLE,STEVENS,NATIONFORD,FREMD,HILLSDALE,BAMERICAN,CHILLICOTHE,CENTERVILLE,ALABAMA,NORTHIDSTEM,STCROIX,LEXINGTON,DJAMESRUSE,GRANDOAKS,STUY,BASISSILICONVALLEY,CARCADIA,BLINDBERGH,MCCRACKEN,BETHLEHEM,BJAMESRUSE,TEMPLECITY,COLEGIO,IRRELEVANT,JPSTEVENS,AGLASTONBURY,TROY,PORTOLA,BBRMHS,NORTHVILLE,BTESLASTEM,HORN,AMITY,SCGSSM,MATSU,CHOATE,DBROOKLYNTECH,VENICE,GRAYSON,BLIBERTY,MORRISHILLS,LIVINGSTON,TEAMSTARS,JONASCLARKE,BDULLES,BGREENWICH,BBASISSILICONVALLEY,UNIVERSITY,MINNETONKA,IOLANI,FOSSILRIDGE,LINDBERGH,BSTUY,AHSBROWARD,ODLE,OLYMPIA,HUNTER,GLASTONBURY,CWAYZATA,BBROOKLYNTECH,AMES,BOW,BHOPKINS,CONESTOGA,LONGWOOD,SCIENCEACADEMY,CENTENNIAL,NORTHVIEW,DAVIDSON,PLANO,AAH,BEDISON,CREIGHTON,BPOOLESVILLE,BECKMAN,BRHS,BCORAL,ARCADIA,PINGPONG,QUAILVALLEY,BBLAIR,ECHHS,BDAVIDSON,WWPN,HILLCREST,MCA,CARMEL,CLEMENTS,JOHN,BLAIR,CJPSTEVENS,BROOKLYNLATIN,JAMESRUSE,INTERLAKE,MISSISSIPPI,MIRAMONTE,PALISADESCHARTER,EDWCLARK,AMERICANHERITAGE,BBUCHHOLZ,BBOW,COLLIERVILLE,BBECKMAN,MONTAVISTA,CBLAIR,BENLOE,KELLYWALSH,BTIMBERLINE,PALISADES,BNISKAYUNA,MCTM,HHR,GATLINGABLE,BILLINGS,BCUPERTINO,MSMS,MORGANTOWN,BHILLSBOROUGH,CADMIUM,REDMOND,BNCSSM,BNORTHHOLLYWOOD,CAPEELIZABETH,NCSSM,BGREENHOPE,BCANYONCREST,CBROOKLYNTECH,AMSA,FRANKLING,BINTERLAKE,WALTON,CMSJ,WESTMINSTER,MARYVILLE,CFOOTHILL,CMIDDLETON,CWWPN,CEDARFALLS,WHEATLEY,OLATHE,FALMOUTH,DINTERLAKE,BWAYZATA,SAINTFRANCIS,BAULKHAMHILLS,WHEATON,CLOVIS,RICKARDS,CRMHS,FARMINGTON,WARDE,ASFA,TESLASTEM,HURON,CBAALBANY,SCDS,HIGHLANDPARK,FOOTHILL,ABRAHAMLINCOLN,AMPF,CANTERBURY,HARKER,DULLES,PALI,CORAL,SEVENLAKES,BAMSA,BROOKFIELD,ARDSLEY,MASS,BHENRYGUNN,PEDDIE,BLEXINGTON,HARRISON,BWWPN,CAMSA,FAIRVIEW,PALY,MIDDLETON,MIRALOMA,BTSA,WAYLAND,BLUEVALLEYWEST,LADUE,LAKESIDE,JAMESLOGAN,ALTO,PRISMS,ENLOE,BFREMD,INDIANS,BWAYLAND,BLADUE,QB,TIMBERLINE,BBRHS,OKLAHOMA,BPULLMAN,BCONESTOGA,MILLHILL,HOPKINS,EASTSIDE,SHARON,BASFA,BBHBL,ROOSEVELT,WARDMELVILLE,VANNUYS,BENTONVILLE,BMIRALOMA,GATLINGABEL,CLAYTONVALLEY,BMCC,RAT,HOPKINTON,MTLEBANON,BSTANFORDONLINE,NEWTOWN,CANYONCREST,PUNAHOU,UNIPREP,BMSJ,BCENTENNIAL,PRINCETON,BDOUGHERTY,BUCHHOLZ,WOOTTON,BJPSTEVENS,BBASISPEORIA,LYNBROOK,NORTHHOLLYWOOD,RMHS,CGREENWICH,BWARDMELVILLE,BILLERICA,ROCKBRIDGE,BLYNBROOK,BASISSANANTONIO,MONTESSORI,NORTHALLEGHENY,BHBL,NISKAYUNA,CMARYVILLE,CADDO,BBROOKFIELD,HILLSBOROUGH,FAYETTEVILLE,HENRYGUNN,CSHEN,POBJFK,BOBJONES,LOSALAMOS,BNASHUA,CINTERLAKE,LANGLEY,BEDWCLARK,BNAPERVILLENORTH,AMADORVALLEY,MADISONWEST,EISENHOWER,BROCKBRIDGE,CRESTVIEWMIDDLE,GREENWICH,BSARATOGA,SOLON,MILLER,NAPERVILLENORTH,PALOALTO,BPALOALTO,BSCGSSM,BMIDDLETON,AMERICAN,ALPHAS,MSJ,MARQUETTE,BROOKLYNTECH,BVANNUYS,BASISPEORIA,CNASHUA,DOUGHERTY,COMMUNITYMIDDLESCHOOL,BROOSEVELT,BAHSBROWARD,BGLASTONBURY,STOCKDALE,BSHEN,PULLMAN,BAMADORVALLEY,BRAVO,SHEN,TJHSST,MAUI,BOSTONLATIN,JOHNADAMS,BFOOTHILL,TUPELO,NEWCANAAN,YOUNGMAGNET,ALIBERTY,GREENHOPE,BLAKESIDE,BSHARON,BWOOTTON,BMARQUETTE,STANFORDONLINE
,0,0,0,0,1100.85,0,0,0,0,0,0,0,0,0,1232.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156.75,0,0,0,0,1154.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238.54,0,0,0,0,0,0,0,0,1126.16,0,0,0,0,0,0,0,0,1169.19,0,0,0,0,0,0,0,0,0,0,1282.56,0,0,0,1239.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.69,0,0,0,0,0,0,0,0,1274.38,0,0,0,0,0,1212.51,0,0,0,1151.86,0,0,0,0,0,0,0,0,0,1216,0,0,0,0,0,0,1126.25,0,1240.81,1278.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.69,1185.3,1242.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1184.65,1243.97,0,0,0,0,0,0,0,0,0,0,0,1157.86,0,0,0,1243.43,0,0,0,0,0,0,0,0,0,0,0,0,1274.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1214.86,0,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,1184.03
,0,0,0,0,1100.85,0,0,0,0,0,0,0,0,0,1245.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185.91,0,0,0,0,0,1156.75,0,0,0,0,1154.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238.54,0,0,0,0,0,0,0,0,1126.16,0,0,0,0,0,0,0,0,1169.19,0,0,0,0,0,0,0,0,0,0,1282.56,0,0,0,1239.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.69,0,0,0,0,0,0,0,0,1274.38,0,0,0,0,0,1212.51,0,0,0,1151.86,0,0,0,0,0,0,0,0,0,1216,1200.44,0,0,0,0,0,1126.25,0,1240.81,1278.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.69,1185.3,1242.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1140.55,1299.82,0,0,0,0,0,0,0,0,0,0,1188.51,1157.86,0,0,0,1243.43,0,0,0,0,0,0,0,0,0,0,0,0,1274.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1214.86,0,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,1184.03
,0,0,0,0,1100.85,0,0,0,0,0,0,0,0,0,1260.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158.84,0,0,0,0,0,1156.75,0,0,0,0,1154.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221.64,0,0,0,0,0,0,0,0,1126.16,0,0,0,0,0,0,0,0,1169.19,0,0,0,0,0,0,0,0,0,0,1296.92,0,0,0,1225.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231.73,0,0,0,0,0,0,0,0,1274.38,0,0,0,0,0,1199.04,0,0,0,1151.86,0,0,0,0,0,0,0,0,0,1216,1186.17,0,0,0,0,0,1126.25,0,1240.81,1292.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.69,1185.3,1229.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1126.98,1324.4,0,0,0,0,0,0,0,0,0,0,1217.98,1157.86,0,0,0,1229.64,0,0,0,0,0,0,0,0,0,0,0,0,1288.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1231.76,0,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,1184.03
,0,0,0,0,1100.85,0,0,0,0,0,0,0,0,0,1259.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158.84,0,0,0,0,0,1145.15,0,0,0,0,1154.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237.93,0,0,0,0,0,0,0,0,1126.16,0,0,0,0,0,0,0,0,1169.19,0,0,0,0,0,0,0,0,0,0,1280.75,0,0,0,1225.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247.65,0,0,0,0,0,0,0,0,1285.84,0,0,0,0,0,1199.04,0,0,0,1151.86,0,0,0,0,0,0,0,0,0,1216,1186.17,0,0,0,0,0,1126.25,0,1225.55,1324.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.69,1185.3,1213.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1126.98,1304.9,0,0,0,0,0,0,0,0,0,0,1217.98,1157.86,0,0,0,1213.72,0,0,0,0,0,0,0,0,0,0,0,0,1273.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1238.25,0,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,1184.03
,0,0,0,0,1100.85,0,0,0,0,0,0,0,0,0,1242.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158.84,0,0,0,0,0,1145.15,0,0,0,0,1154.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256.85,0,0,0,0,0,0,0,0,1126.16,0,0,0,0,0,0,0,0,1169.19,0,0,0,0,0,0,0,0,0,0,1277.92,0,0,0,1211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232.92,0,0,0,0,0,0,0,0,1283.62,0,0,0,0,0,1199.04,0,0,0,1151.86,0,0,0,0,0,0,0,0,0,1216,1186.17,0,0,0,0,0,1126.25,0,1212.56,1308.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.69,1185.3,1213.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1126.98,1300.75,0,0,0,0,0,0,0,0,0,0,1217.98,1157.86,0,0,0,1213.72,0,0,0,0,0,0,0,0,0,0,0,0,1286.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1274.5,0,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,1184.03
,0,0,0,0,1100.85,0,0,0,0,0,0,0,0,0,1242.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.87,0,0,0,0,0,0,0,0,0,0,0,0,1155.01,0,0,0,0,0,0,1158.84,0,0,0,0,0,1145.15,0,0,0,0,1154.56,0,0,0,0,0,0,1203.01,0,0,0,0,0,0,0,0,0,0,1256.85,0,0,0,0,0,0,0,0,1126.16,0,0,0,0,0,0,0,0,1169.19,0,0,0,0,0,0,0,0,0,0,1277.92,0,0,0,1211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258.99,0,0,0,0,0,0,0,0,1283.62,0,0,0,0,0,1199.04,0,0,0,1151.86,0,0,0,0,0,0,1169.76,0,0,1216,1186.17,0,0,0,0,0,1126.25,0,1212.56,1291.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.69,1185.3,1213.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1126.98,1300.75,0,0,0,0,0,0,0,0,0,0,1217.98,1157.86,0,0,0,1213.72,0,0,0,0,0,0,0,0,0,0,0,0,1286.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1278.36,0,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,0,0,0,0,0,1246.13,0,1190,0,0,0,0,1184.03
,0,0,0,0,1100.85,0,0,0,0,0,0,0,0,0,1242.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.87,0,0,0,0,0,0,0,0,0,0,0,0,1171.08,0,0,1169.61,0,0,0,1158.84,0,0,0,0,0,1145.15,0,0,0,0,1154.56,0,0,0,0,0,0,1203.01,0,0,0,0,0,0,0,0,0,0,1256.85,0,0,0,0,0,0,0,0,1126.16,0,0,0,0,0,0,0,0,1169.19,0,0,0,0,0,0,0,0,1246.15,0,1277.92,0,0,0,1241.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258.99,0,0,0,0,0,0,0,0,1283.62,0,0,0,0,0,1199.04,0,0,0,1151.86,0,0,0,0,0,0,1140.59,1155.07,0,1216,1186.17,0,0,0,0,0,1126.25,0,1212.56,1291.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.69,1185.3,1213.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1126.98,1300.75,0,0,0,0,1198.64,0,0,0,0,0,1217.98,1157.86,0,0,0,1213.72,0,0,0,0,0,0,0,0,0,0,0,0,1286.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1278.36,0,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,0,0,0,0,0,1259.23,0,1190,0,0,0,0,1184.03
,0,0,0,0,1100.85,0,0,0,0,0,0,0,0,0,1242.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.87,0,0,1204.75,0,0,0,0,0,0,0,0,0,1171.08,0,0,1169.61,0,0,0,1158.84,0,0,0,0,0,1145.15,0,0,0,0,1154.56,0,0,0,0,0,0,1203.01,0,0,0,0,0,0,0,0,0,0,1256.85,0,0,0,0,1156.64,0,0,0,1126.16,0,0,0,0,0,0,0,0,1169.19,0,0,0,0,0,0,0,0,1230.47,0,1270.52,0,0,0,1270.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258.99,0,0,0,0,0,0,0,0,1283.62,0,0,0,0,0,1199.04,0,0,0,1151.86,0,0,0,0,0,0,1140.59,1142.34,0,1216,1186.17,0,0,0,0,0,1126.25,0,1212.56,1291.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.69,1185.3,1213.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1126.98,1300.75,0,0,0,0,1198.64,0,0,0,0,0,1217.98,1157.86,0,0,0,1213.72,0,0,0,0,0,0,0,0,0,0,0,0,1315.55,0,0,0,1217.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1278.36,0,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,0,0,0,0,0,1259.23,0,1190,0,0,0,0,1184.03
,0,0,0,0,1100.85,0,0,0,0,0,0,0,0,0,1242.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.87,0,0,1204.75,0,0,0,0,1186.86,0,0,0,0,1171.08,0,0,1169.61,0,0,0,1158.84,0,0,0,0,0,1145.15,0,0,0,0,1154.56,0,0,0,0,0,0,1203.01,0,0,0,0,0,0,0,0,0,0,1256.85,0,0,0,0,1146.86,0,0,1218.76,1126.16,0,0,0,0,0,0,0,0,1169.19,0,0,0,0,0,0,0,0,1230.47,0,1270.52,0,0,0,1270.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258.99,0,0,0,0,0,0,0,0,1283.62,0,0,0,0,0,1199.04,0,0,0,1151.86,0,0,0,0,0,0,1140.59,1142.34,0,1216,1186.17,0,0,0,0,0,1126.25,0,1212.56,1340.71,0,0,0,0,1142.66,0,0,0,0,0,0,0,0,1129.69,1185.3,1213.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1126.98,1300.75,0,0,0,0,1198.64,0,0,0,0,0,1217.98,1157.86,0,0,0,1213.72,0,0,0,0,0,0,0,0,0,0,0,0,1337.62,0,0,0,1204.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1278.36,1202.64,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,0,0,0,0,0,1259.23,0,1190,0,0,0,0,1184.03
,0,0,0,0,1100.85,0,0,0,0,0,0,0,0,0,1242.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.87,0,0,1204.75,0,0,0,0,1203.47,0,0,0,0,1171.08,0,0,1169.61,0,0,0,1158.84,0,0,0,0,0,1145.15,0,0,0,0,1154.56,0,0,0,0,1231.45,0,1203.01,0,0,0,0,0,0,0,0,0,0,1256.85,0,0,0,0,1146.86,0,0,1233.51,1126.16,0,0,0,0,0,0,0,0,1169.19,0,0,0,0,0,0,0,0,1230.47,0,1270.52,0,0,0,1270.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199.32,0,0,0,0,0,0,1258.99,0,0,0,1153.89,0,0,1244.97,0,1283.62,0,0,0,0,0,1199.04,0,0,0,1151.86,0,0,0,0,0,0,1140.59,1142.34,0,1216,1186.17,0,0,0,0,0,1126.25,0,1212.56,1340.71,0,0,0,0,1142.66,0,0,0,0,0,0,0,0,1129.69,1185.3,1213.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1126.98,1300.75,0,0,0,0,1198.64,0,0,0,0,0,1217.98,1157.86,0,0,0,1213.72,0,0,0,0,0,1170.36,0,0,0,0,0,0,1337.62,0,0,0,1204.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1278.36,1171.29,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,0,0,0,0,0,1259.23,0,1190,0,0,0,0,1184.03
,0,0,0,0,1100.85,0,0,1203.33,0,0,0,0,0,0,1242.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.87,0,0,1204.75,0,0,0,0,1203.47,0,0,0,0,1171.08,0,0,1169.61,0,0,0,1158.84,0,0,0,0,0,1145.15,0,0,0,0,1154.56,0,0,0,0,1260.41,0,1203.01,0,0,0,0,0,0,0,0,0,0,1278.86,0,0,0,0,1146.86,0,0,1233.51,1126.16,0,0,0,0,0,0,0,0,1169.19,0,0,0,0,0,0,0,0,1230.47,0,1270.52,0,0,0,1270.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199.32,0,0,0,0,0,0,1258.99,0,0,0,1141.44,0,0,1228.45,0,1283.62,0,0,0,0,0,1199.04,0,0,0,1151.86,0,0,0,0,0,0,1140.59,1142.34,0,1216,1186.17,0,0,0,0,0,1126.25,0,1212.56,1340.71,0,0,0,0,1142.66,0,1157.09,0,0,0,0,0,0,1129.69,1185.3,1213.02,1248.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1126.98,1300.75,0,0,0,0,1198.64,0,0,0,0,0,1217.98,1157.86,0,0,0,1183.18,0,0,0,0,0,1170.36,0,0,0,0,0,0,1337.62,0,0,0,1204.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1278.36,1171.29,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,0,0,0,0,0,1259.23,0,1190,0,0,0,0,1184.03
,0,0,0,0,1100.85,0,0,1203.33,1178.72,0,0,0,0,0,1242.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395.51,0,0,1204.75,0,0,0,0,1203.47,0,0,0,0,1171.08,0,0,1169.61,0,0,0,1158.84,0,0,0,0,0,1145.15,0,0,0,0,1154.56,0,0,0,0,1260.41,0,1203.01,0,0,0,0,0,0,0,0,0,0,1278.86,0,0,0,0,1146.86,0,0,1233.51,1126.16,0,0,0,0,0,0,0,0,1169.19,0,0,0,0,0,0,0,0,1230.47,0,1270.52,0,0,0,1270.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199.32,0,0,0,0,0,0,1258.99,0,0,0,1141.44,0,0,1228.45,0,1283.62,0,0,0,0,0,1199.04,0,0,0,1151.86,0,0,0,0,0,0,1140.59,1142.34,0,1216,1186.17,0,0,0,1157.56,0,1126.25,0,1212.56,1340.71,0,0,0,0,1142.66,1218.99,1142.09,0,0,0,0,0,0,1129.69,1185.3,1213.02,1262.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1126.98,1321.82,0,0,0,0,1198.64,0,0,0,0,0,1217.98,1157.86,0,0,0,1184.08,0,0,0,0,0,1170.36,0,0,0,0,0,0,1337.62,0,0,0,1204.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1278.36,1171.29,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,0,0,0,0,0,1259.23,0,1190,0,0,0,0,1184.03
,0,0,0,0,1100.85,0,0,1203.33,1178.72,0,0,0,0,0,1242.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.63,0,0,0,1412.61,0,0,1204.75,0,0,0,0,1203.47,0,0,0,0,1171.08,0,0,1169.61,0,0,0,1158.84,0,0,0,0,0,1145.15,0,0,0,0,1154.56,0,0,0,0,1260.41,0,1203.01,0,0,0,0,0,0,0,0,0,0,1278.86,0,0,0,0,1146.86,0,0,1233.51,1126.16,0,0,0,0,0,0,0,1229.02,1169.19,0,0,0,0,0,0,0,0,1230.47,0,1270.52,0,0,0,1270.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199.32,0,0,0,0,0,0,1258.99,0,0,0,1141.44,0,0,1228.45,0,1283.62,0,0,0,0,0,1199.04,0,0,0,1151.86,0,0,0,0,0,0,1140.59,1142.34,0,1248.48,1186.17,0,0,0,1149.82,0,1126.25,0,1212.56,1340.71,0,0,0,0,1142.66,1209.64,1142.09,0,0,0,0,0,0,1129.69,1185.3,1213.02,1262.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1126.98,1321.82,0,0,0,0,1198.64,0,0,0,0,0,1217.98,1157.86,0,0,0,1184.08,0,0,0,0,0,1170.36,0,1200.13,0,0,0,0,1337.62,0,0,0,1204.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1278.36,1171.29,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,1153.72,0,0,0,0,1259.23,0,1190,0,0,0,0,1184.03
,0,0,0,0,1100.85,0,0,1203.33,1178.72,0,0,0,0,0,1242.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171.06,0,0,0,1423.48,0,0,1204.75,0,0,0,0,1203.47,0,0,0,0,1171.08,0,0,1169.61,0,0,0,1158.84,0,0,0,0,0,1145.15,0,0,0,0,1154.56,0,0,0,0,1244.48,0,1203.01,0,0,0,0,0,0,0,0,0,0,1292.93,0,0,0,0,1146.86,0,0,1248.41,1126.16,0,0,0,0,0,0,0,1216.53,1169.19,0,0,0,0,0,0,0,0,1215.56,0,1270.52,0,0,0,1285.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199.32,0,0,0,0,0,0,1273.89,0,0,0,1141.44,0,0,1214.38,0,1283.62,0,0,0,0,0,1199.04,0,0,0,1151.86,0,0,0,0,0,0,1140.59,1142.34,0,1263.11,1186.17,0,0,0,1149.82,0,1126.25,0,1212.56,1324.59,0,0,0,0,1142.66,1209.64,1142.09,0,0,0,0,0,0,1129.69,1185.3,1213.02,1278.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.66,0,0,0,0,0,1126.98,1334.31,0,0,0,0,1198.64,0,0,0,0,0,1217.98,1157.86,0,0,0,1184.08,0,0,0,0,0,1170.36,0,1200.13,0,0,0,0,1353.74,0,0,0,1189.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.49,0,0,1152.18,0,0,0,0,0,0,0,0,0,0,0,1278.36,1171.29,0,0,0,0,1124.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.74,0,0,0,1141.79,0,0,0,0,1243.65,0,1190,0,0,0,0,1184.03
