Games,STUY,MONTESSORI,CEDARFALLS,HILLSBOROUGH,MASS,NORTHVIEW,BHENRYGUNN,BSHARON,UNIPREP,LYNBROOK,BASISPEORIA,FALMOUTH,DINTERLAKE,OLATHE,GREENHOPE,BSTUY,ALPHAS,BMSJ,BEDWCLARK,BMCC,BILLERICA,HILLCREST,BBHBL,EDISON,BFOOTHILL,NASHUA,FOOTHILL,BMARYVILLE,POBJFK,BBLAIR,BINTERLAKE,BWAYZATA,SOLON,MINNETONKA,ALTO,PALISADESCHARTER,MISSISSIPPI,BPULLMAN,BDAVIDSON,CANTERBURY,BTIMBERLINE,ROCKBRIDGE,OLYMPIA,BASISSILICONVALLEY,SCGSSM,STEVENS,PRISMS,BLEXINGTON,CARMEL,BPOOLESVILLE,EASTSIDE,BIOLANI,BBOW,BEISENHOWER,BASISSANANTONIO,CHOATE,AHSBROWARD,AMES,NCSSM,BOBJONES,FOSSILRIDGE,PLEASANTON,AMERICANHERITAGE,BBRHS,BCUPERTINO,CGREENWICH,BAMADORVALLEY,ODLE,CNASHUA,CLOVIS,COLLIERVILLE,STCROIX,CMARYVILLE,WARDE,ABRAHAMLINCOLN,PORTOLA,CUPERTINO,WOOTTON,BSTANFORDONLINE,CFOOTHILL,CWAYZATA,BJPSTEVENS,BFREMD,DBROOKLYNTECH,CADMIUM,LOSALAMOS,BPALOALTO,BDULLES,MIRAMONTE,HARKER,JAMESLOGAN,BSARATOGA,UNIVERSITY,CRESTVIEWMIDDLE,BAHSBROWARD,BAMSA,BLYNBROOK,BRHS,BROOSEVELT,BBROOKFIELD,HENRYGUNN,DULLES,CBROOKLYNTECH,HUNTER,BBECKMAN,BETHLEHEM,BCONESTOGA,DUPONT,CJPSTEVENS,CLEMENTS,QB,WHEATLEY,BLIBERTY,PULLMAN,REDMOND,BDOUGHERTY,HILLSDALE,BTESLASTEM,BASFA,MADISONWEST,BARCADIA,BBUCHHOLZ,RAT,ALABAMA,SCIENCEACADEMY,AMADORVALLEY,CANYONCREST,MARYVILLE,BENLOE,VANNUYS,BRAVO,MATSU,JPSTEVENS,QUAILVALLEY,MILLHILL,STOCKDALE,BROCKBRIDGE,PALISADES,PEDDIE,CSHEN,COMMUNITYMIDDLESCHOOL,IOLANI,FREMD,PALO,MCA,IRRELEVANT,CMIDDLETON,BBROOKLYNTECH,BGLASTONBURY,CBAALBANY,BEDISON,POLLESVILLE,BGREENWICH,NORTHVILLE,ASFA,LANGLEY,HORN,AMPF,BROOKFIELD,BCENTENNIAL,LAKESIDE,CREIGHTON,BECKMAN,CONESTOGA,SEVENLAKES,BGREENHOPE,OKLAHOMA,BISMARCK,SAINTFRANCIS,BBRMHS,ECHHS,BLUEVALLEYWEST,MSJ,GREENWICH,CINTERLAKE,CARCADIA,WALTON,BAMERICAN,BLAIR,AGLASTONBURY,PALOALTO,BMIDDLETON,CRMHS,NORTHHOLLYWOOD,MOUNTAINVIEW,CENTENNIAL,LEXINGTON,WESTVIEW,NISKAYUNA,SHEN,AMERICAN,AAH,WAYLAND,LADUE,HOPKINS,BSCGSSM,MORRISHILLS,SCDS,RMHS,INTERLAKE,BHILLSBOROUGH,MAUI,HURON,MSMS,PRINCETON,NATIONFORD,ALIBERTY,CADDO,SHARON,FRANKLIN,BNISKAYUNA,BRMHS,JAMESRUSE,BJAMESRUSE,BTEMPLECITY,BENTONVILLE,BNCSSM,BLAKESIDE,BNORTHHOLLYWOOD,CAMSA,GRANDOAKS,DOUGHERTY,BCLEMENTS,TESLASTEM,WESTMINSTER,ENLOE,TEAMSTARS,JONASCLARKE,BMARQUETTE,TROY,MARQUETTE,EISENHOWER,CORAL,LONGWOOD,MIRALOMA,VENICE,BWWPN,PLANO,BBASISSILICONVALLEY,BWOOTTON,BILLINGS,LINDBERGH,CWWPN,BUCHHOLZ,BHBL,MCTM,HARRISON,BWARDMELVILLE,YOUNGMAGNET,WWPN,BCORAL,GATLINGABEL,FAIRVIEW,LUBBOCK,GLASTONBURY,FARMINGTON,RICKARDS,COLEGIO,BNAPERVILLENORTH,WARDMELVILLE,DJAMESRUSE,CBLAIR,NORTHIDSTEM,MIDDLETON,TUPELO,NAPERVILLENORTH,BHOPKINS,MTLEBANON,TIMBERLINE,BBASISPEORIA,PUNAHOU,BCANYONCREST,BAULKHAMHILLS,NEWCANAAN,CENTERVILLE,BLADUE,AMITY,BOW,BSHEN,PINGPONG,NORTHALLEGHENY,PALI,SARATOGA,EDWCLARK,JOHN,STANFORDONLINE,MILLER,EASTLYME,HIGHLANDPARK,BLINDBERGH,GRAYSON,FAYETTEVILLE,WAYZATA,PALY,HOPKINTON,KELLYWALSH,TEMPLECITY,RAY,ARCADIA,MCCRACKEN,DAVIDSON,CHILLICOTHE,INDIANS,BMIRALOMA,CATLINGABEL,GATLINGABLE,MONTAVISTA,NEWTOWN,BVANNUYS,JOHNADAMS,CAPEELIZABETH,MORGANTOWN,BTSA,CMSJ,FRANKLING,TJHSST,BROOKLYNTECH,BWAYLAND,HHR,ROOSEVELT,CJAMESRUSE,ARDSLEY,LIVINGSTON
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.66,0,1140.87,0,0,1231.21,0,0,0,0,0,0,0,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325.27,0,0,0,0,0,0,1249.78,1262.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1250.1,0,0,0,0,0,0,0,0,0,0,0,1368.5,0,0,0,0,0,0,0,0,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,0,0,0,0,0,0,1228.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.98,1122.02,1108.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314.04,0,0,0,0,1329.35,0,0,1346.79,1168,0,0,0,0,0,0,1140.87,0,0,0,0,1247.19,0,0,1168.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222.24,1354.8,0,1113.52,0,0,0,0,0,0,0,0,1105.26,0,1108.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,0,0,0,0,0,0,0,0,1250.44,0,1302.77,0,0,1172.75,0,0,0,0,0,0,0,0,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1314.37,1173.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1248.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.66,0,1140.87,0,0,1231.21,0,0,0,0,0,0,0,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351.56,0,0,0,0,0,0,1314.11,1260.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1223.81,0,0,0,0,0,0,0,0,0,0,0,1427.37,0,0,0,0,0,0,0,0,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,0,0,0,0,0,0,1228.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.98,1122.02,1108.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318.72,0,0,0,0,1355.12,0,0,1375.42,1168,0,0,0,0,0,0,1140.87,0,0,0,0,1221.42,0,0,1168.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222.24,1352.67,0,1113.52,0,0,0,0,0,0,0,0,1105.26,0,1108.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,0,0,0,0,0,0,0,0,1218.39,0,1274.14,0,0,1172.75,0,0,0,0,0,0,0,0,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1253.18,1173.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1217.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.66,0,1140.87,0,0,1231.21,0,0,0,0,0,0,0,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319.83,0,0,0,0,0,0,1314.94,1249.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1223.81,0,0,0,0,0,0,0,0,0,0,0,1356.38,0,0,0,0,0,0,0,0,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,0,0,0,0,0,0,1228.93,0,0,0,0,0,0,0,0,0,0,1172.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.98,1122.02,1108.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286.37,0,0,0,0,1346.4,0,0,1441.51,1168,0,0,0,0,0,0,1140.87,0,0,0,0,1221.42,0,0,1168.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222.24,1346.9,0,1113.52,0,0,0,0,0,0,0,0,1105.26,0,1108.87,0,0,0,0,0,0,0,0,0,0,1238.65,0,0,0,1136,0,0,0,0,0,0,0,0,0,0,1218.39,0,1356.78,0,0,1172.75,0,0,0,0,0,0,0,0,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1253.18,1173.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1217.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.66,0,1140.87,0,0,1231.21,0,0,0,0,0,0,0,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319.83,0,0,0,0,0,0,1314.94,1303.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.54,0,1202.45,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1223.81,0,0,0,0,0,0,0,0,0,0,0,1356.38,0,0,0,0,0,0,0,0,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,0,0,0,0,0,0,1228.93,0,1147.72,0,0,0,0,0,0,0,0,1211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.98,1122.02,1108.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286.37,0,0,0,0,1346.4,0,0,1441.51,1168,0,0,0,0,0,0,1140.87,0,0,0,0,1221.42,0,0,1168.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222.24,1346.9,0,1113.52,0,0,0,0,0,0,0,0,1105.26,0,1108.87,0,0,0,0,0,0,0,0,0,0,1309.35,0,0,0,1136,0,0,0,0,0,0,1232,0,0,0,1218.39,0,1356.78,0,0,1172.75,0,0,0,0,0,0,0,0,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1253.18,1173.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1217.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1203.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.66,0,1140.87,0,0,1231.21,1234.94,0,0,0,0,0,0,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319.83,0,0,0,0,0,0,1314.94,1303.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.54,0,1142.17,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1223.81,0,0,0,0,0,0,0,0,0,0,0,1356.38,0,0,0,0,0,0,0,1257.57,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,0,0,0,0,0,0,1228.93,0,1147.72,0,0,0,0,0,0,0,0,1211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.98,1122.02,1108.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247.83,0,0,0,0,1346.4,0,0,1441.51,1168,0,0,0,0,0,0,1140.87,0,0,0,0,1330.84,0,0,1168.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222.24,1346.9,0,1113.52,0,0,0,0,0,0,0,0,1105.26,0,1108.87,0,0,0,0,0,0,0,0,0,0,1309.35,0,0,0,1136,0,0,0,0,0,0,1194.77,0,0,0,1218.39,0,1356.78,0,0,1172.75,0,0,0,0,0,0,0,0,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1253.18,1173.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1217.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1211.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.66,0,1140.87,0,0,1231.21,1211.48,0,0,0,0,0,0,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319.83,0,0,0,0,0,0,1314.94,1303.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.54,0,1142.17,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1223.81,0,0,0,0,0,0,0,0,0,0,0,1376.91,0,0,0,1230.42,0,0,0,1257.57,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,1104.81,0,0,0,0,0,1228.93,0,1147.72,0,0,0,0,0,0,0,0,1211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.98,1122.02,1108.87,1149.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275.69,0,0,0,0,1429.13,0,0,1441.51,1168,0,0,0,0,0,0,1140.87,0,0,0,0,1330.84,0,0,1168.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222.24,1346.9,0,1113.52,0,0,0,0,0,0,0,0,1105.26,0,1108.87,0,0,0,0,0,0,0,0,0,0,1309.35,0,0,0,1136,0,0,0,0,0,0,1194.77,0,0,0,1218.39,0,1356.78,0,0,1172.75,0,0,0,0,0,0,0,0,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1253.18,1173.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1217.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1211.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.66,0,1140.87,0,0,1231.21,1211.48,0,0,0,0,0,0,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319.83,0,0,0,0,0,0,1314.94,1303.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.54,0,1142.17,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1223.81,0,0,0,0,0,0,0,0,0,0,0,1435.98,0,0,0,1211.51,0,0,0,1257.57,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,1104.81,0,0,0,0,0,1228.93,0,1147.72,0,0,0,0,0,0,0,0,1211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.98,1122.02,1108.87,1149.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.54,0,1275.69,0,1146.52,0,0,1429.13,0,0,1441.51,1168,0,0,0,0,0,0,1140.87,0,0,0,0,1330.84,0,0,1168.02,0,1138.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222.24,1346.9,0,1113.52,0,0,0,0,0,0,0,0,1105.26,0,1108.87,0,0,0,0,0,0,0,0,0,0,1309.35,0,0,0,1136,0,0,0,0,0,0,1194.77,0,0,0,1218.39,0,1356.78,0,0,1172.75,0,0,0,0,0,0,0,0,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1253.18,1173.43,0,0,0,0,0,0,1267.42,0,0,0,0,0,0,1217.86,0,0,0,1232,0,0,0,0,0,0,0,0,0,0,0
,1211.64,0,0,0,1178.24,0,0,0,0,0,0,0,0,0,1181.66,0,1140.87,0,0,1231.21,1211.48,0,0,0,0,1176.6,0,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319.83,0,0,0,0,0,0,1360.09,1303.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.54,0,1142.17,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1223.81,0,0,1314.43,0,0,0,0,0,0,0,0,1435.98,0,0,0,1211.51,0,0,0,1257.57,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,1104.81,0,0,0,0,0,1228.93,0,1147.72,0,0,0,0,0,0,0,0,1211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.98,1122.02,1108.87,1149.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250.53,0,1275.69,0,1146.52,0,0,1429.13,0,0,1441.51,1168,0,0,0,0,0,0,1140.87,0,0,0,0,1330.84,0,0,1168.02,0,1145.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222.24,1346.9,0,1113.52,0,0,0,0,0,0,0,0,1105.26,0,1108.87,0,0,0,0,0,0,0,0,0,0,1309.35,0,0,0,1136,0,0,0,0,0,0,1194.77,0,0,0,1218.39,0,1356.78,0,0,1172.75,0,0,0,0,0,0,0,0,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1253.18,1173.43,0,0,0,0,0,0,1267.42,0,0,0,0,0,0,1217.86,0,0,0,1197.1,0,0,0,0,0,0,0,0,0,0,0
,1211.64,0,0,0,1178.24,0,0,0,0,0,0,0,0,0,1181.66,0,1140.87,0,0,1231.21,1211.48,0,0,0,0,1212.47,1166.23,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342.88,0,0,0,0,0,0,1340.95,1303.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.54,0,1142.17,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1223.81,0,0,1314.43,0,0,0,0,0,0,0,0,1435.98,0,0,0,1211.51,0,0,0,1257.57,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,1104.81,0,0,0,0,0,1228.93,0,1147.72,0,0,0,0,0,0,0,0,1211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.98,1122.02,1108.87,1149.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250.53,0,1275.69,0,1146.52,0,0,1429.13,0,0,1441.51,1168,0,0,0,0,0,0,1140.87,0,0,0,0,1330.84,0,0,1168.02,0,1145.04,0,0,0,0,1210.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1222.24,1346.9,0,1113.52,0,0,0,0,0,0,0,1319.6,1105.26,0,1108.87,0,0,0,0,0,0,0,0,0,0,1309.35,0,0,0,1136,0,0,0,0,0,0,1194.77,0,0,0,1218.39,0,1356.78,0,0,1172.75,0,0,0,0,0,0,0,0,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1253.18,1173.43,0,0,0,0,0,0,1267.42,0,0,0,0,0,0,1165.39,0,0,0,1197.1,0,0,0,0,0,0,0,0,0,0,0
,1211.64,0,0,0,1178.24,0,0,0,0,0,0,0,0,0,1181.66,0,1140.87,0,0,1231.21,1211.48,0,0,0,0,1212.47,1110.29,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357.87,0,0,0,0,0,0,1340.95,1303.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.54,0,1142.17,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1223.81,0,0,1314.43,0,0,0,0,0,0,0,0,1435.98,0,0,0,1211.51,0,0,0,1257.57,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,1104.81,0,0,0,0,0,1228.93,0,1147.72,0,0,0,0,0,0,0,0,1211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.98,1122.02,1108.87,1149.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250.53,0,1275.69,0,1146.52,0,0,1429.13,0,0,1506.36,1168,0,0,0,0,0,0,1140.87,0,0,0,0,1330.84,0,0,1168.02,0,1145.04,0,0,0,0,1163.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1222.24,1346.9,0,1113.52,0,0,0,0,0,0,0,1319.6,1105.26,0,1108.87,0,0,0,0,0,1168,0,0,0,0,1309.35,0,0,0,1136,0,0,0,0,0,0,1194.77,0,0,0,1218.39,0,1356.78,0,0,1172.75,0,0,0,0,0,1170.45,0,0,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1253.18,1173.43,0,0,0,0,1261.54,0,1267.42,0,0,0,0,0,0,1165.39,0,0,0,1197.1,0,0,0,0,0,0,0,0,0,1223.01,0
,1211.64,0,0,0,1178.24,0,0,0,0,0,0,0,0,0,1181.66,0,1140.87,0,0,1231.21,1211.48,0,0,0,0,1212.47,1110.29,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357.87,0,0,0,0,0,0,1340.95,1303.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.54,0,1142.17,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1223.81,0,0,1314.43,0,0,0,0,0,0,0,0,1403.45,0,0,0,1211.51,0,0,0,1257.57,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,1104.81,0,0,0,0,0,1228.93,0,1147.72,0,0,0,0,0,0,0,0,1211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.98,1122.02,1108.87,1149.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250.53,0,1275.69,0,1146.52,0,0,1461.66,0,0,1506.36,1168,0,0,0,0,0,0,1140.87,0,0,0,0,1361.19,0,0,1168.02,0,1145.04,0,0,0,0,1163.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1329.83,1346.9,0,1113.52,0,0,0,0,0,0,0,1319.6,1105.26,0,1108.87,0,0,0,0,0,1200.32,0,0,0,0,1279,0,0,0,1136,0,0,0,0,0,0,1194.77,0,0,0,1218.39,0,1356.78,0,0,1172.75,0,0,0,0,0,1147.46,0,0,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1253.18,1173.43,0,0,0,0,1251.78,0,1267.42,0,0,0,0,0,0,1165.39,0,0,0,1197.1,0,0,0,0,0,0,0,0,0,1223.01,0
,1211.64,0,0,0,1178.24,0,0,0,0,0,0,0,0,0,1181.66,0,1140.87,0,0,1231.21,1183.75,0,0,0,0,1212.47,1110.29,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.9,0,0,0,0,0,0,1366.11,1298.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.54,0,1142.17,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1223.81,0,0,1251.77,0,0,0,0,0,0,0,0,1403.45,0,0,0,1211.51,0,0,0,1229.09,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,1104.81,0,0,0,0,0,1228.93,0,1147.72,0,0,0,0,0,0,0,0,1211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.98,1122.02,1108.87,1149.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225.36,0,1275.69,0,1146.52,0,0,1486.09,0,0,1480.92,1168,0,0,0,0,0,0,1140.87,0,0,0,0,1336.76,0,0,1168.02,0,1145.04,0,0,0,0,1163.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1344.28,1346.9,0,1113.52,0,0,0,0,0,0,0,1395.86,1105.26,0,1108.87,0,0,0,0,0,1200.32,0,0,0,0,1279,0,0,0,1136,0,0,0,0,0,0,1194.77,0,0,0,1218.39,0,1356.78,0,0,1172.75,0,0,0,0,0,1147.46,0,0,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1253.18,1173.43,0,0,0,0,1227.76,0,1326.21,0,0,0,0,0,0,1165.39,0,0,0,1197.1,0,0,0,0,0,0,0,0,0,1223.01,0
,1211.64,0,0,0,1178.24,0,0,0,0,0,0,0,0,0,1181.66,0,1140.87,0,0,1231.21,1183.75,0,0,0,0,1212.47,1110.29,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373.76,0,0,0,0,0,0,1405,1298.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.54,0,1142.17,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1223.81,0,0,1251.77,0,0,0,0,0,0,0,0,1368.59,0,0,0,1211.51,0,0,0,1229.09,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,1104.81,0,0,0,0,0,1228.93,0,1147.72,0,0,0,0,0,0,0,0,1211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.98,1122.02,1108.87,1149.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225.36,0,1275.69,0,1146.52,0,0,1546.5,0,0,1518.25,1168,0,0,0,0,0,0,1140.87,0,0,0,0,1307.68,0,0,1168.02,0,1145.04,0,0,0,0,1163.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1379.89,1346.9,0,1113.52,0,0,0,0,0,0,0,1350.57,1105.26,0,1108.87,0,0,0,0,0,1200.32,0,0,0,0,1254.74,0,0,0,1136,0,0,0,0,0,0,1194.77,0,0,0,1218.39,0,1356.78,0,0,1172.75,0,0,0,0,0,1147.46,0,0,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1253.18,1173.43,0,0,0,0,1227.76,0,1295.6,0,0,0,0,0,0,1165.39,0,0,0,1197.1,0,0,0,0,0,0,0,0,0,1223.01,0
,1211.64,0,0,0,1178.24,0,0,0,0,0,1168,0,0,0,1181.66,0,1140.87,0,0,1231.21,1183.75,0,0,0,0,1212.47,1110.29,0,0,0,0,1117.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391.69,0,0,0,0,0,0,1405,1298.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.54,0,1142.17,0,0,0,0,0,0,0,0,0,1108.87,0,0,0,1223.81,0,0,1251.77,0,0,0,0,0,0,0,0,1368.59,0,0,0,1211.51,0,0,0,1229.09,0,1196.4,0,0,0,0,0,0,0,0,0,0,1117.08,0,1104.81,0,1232,0,0,0,1228.93,0,1147.72,0,0,1222.14,0,0,0,0,0,1211.2,0,0,0,0,0,0,0,0,0,0,0,0,1173.74,1159.06,1122.02,1108.87,1149.04,0,0,0,0,0,0,0,0,0,0,1189.79,0,0,0,0,0,0,1225.36,0,1301.94,0,1146.52,0,0,1556.71,0,0,1529.67,1168,0,0,0,0,0,1188.57,1140.87,0,0,0,0,1332.93,0,0,1168.02,0,1145.04,0,0,0,0,1163.8,0,1172.06,0,0,0,0,0,0,1168,0,0,0,0,1379.89,1346.9,0,1113.52,0,0,0,0,0,0,0,1350.57,1105.26,0,1108.87,0,0,0,0,0,1200.32,0,0,0,0,1254.74,1232,0,0,1136,0,0,0,0,0,0,1194.77,0,0,0,1193.14,0,1377.28,0,0,1172.75,0,0,0,0,0,1147.46,0,1179.49,0,0,1142.54,0,0,0,0,0,0,0,0,0,0,0,0,1281.12,1173.43,0,0,0,0,1227.76,0,1295.6,0,0,0,0,0,0,1165.39,0,0,0,1197.1,0,0,0,0,0,0,0,0,0,1223.01,0
