Games,BMIRALOMA,PALY,PRINCETON,FOSSILRIDGE,BSARATOGA,BENTONVILLE,LEXINGTON,STUY,PRISMS,BNISKAYUNA,BASISSILICONVALLEY,CMIDDLETON,SOLON,BAMADORVALLEY,TEMPLECITY,BAMSA,NCSSM,BBRMHS,WARDMELVILLE,TESLASTEM,BWWPN,BMIDDLETON,BINTERLAKE,BLUEVALLEYWEST,JAMESLOGAN,HIGHLANDPARK,RMHS,BRAVO,BNCSSM,GRANDOAKS,RAY,DJAMESRUSE,BCUPERTINO,BCLEMENTS,STANFORDONLINE,BJAMESRUSE,HARRISON,TJHSST,BEDISON,FAYETTEVILLE,MARYVILLE,CFOOTHILL,SAINTFRANCIS,NASHUA,SEVENLAKES,MSJ,NORTHALLEGHENY,CATLINGABEL,BCORAL,LOSALAMOS,BSTANFORDONLINE,BPALOALTO,BPOOLESVILLE,PALISADES,BAULKHAMHILLS,CARCADIA,IRRELEVANT,PORTOLA,ALABAMA,CEDARFALLS,JOHN,WHEATLEY,BNORTHHOLLYWOOD,HUNTER,BDULLES,QUAILVALLEY,NORTHVIEW,MIRALOMA,BUCHHOLZ,CADDO,ABRAHAMLINCOLN,EDWCLARK,BLAKESIDE,BHENRYGUNN,CINTERLAKE,MIDDLETON,BBUCHHOLZ,LADUE,BSTUY,BILLINGS,PEDDIE,CENTERVILLE,BMARYVILLE,BASISSANANTONIO,CWAYZATA,DULLES,LAKESIDE,BRMHS,ENLOE,MOUNTAINVIEW,NORTHIDSTEM,BROOKLYNTECH,CREIGHTON,MINNETONKA,AAH,SCIENCEACADEMY,CHOATE,HURON,OLATHE,HILLSDALE,MILLHILL,LONGWOOD,OKLAHOMA,BOBJONES,PALO,CRESTVIEWMIDDLE,CLEMENTS,NATIONFORD,BASISPEORIA,PUNAHOU,JPSTEVENS,COLEGIO,MATSU,BMSJ,BBLAIR,CMSJ,CENTENNIAL,TROY,DAVIDSON,BOW,EASTLYME,BDAVIDSON,LANGLEY,PALISADESCHARTER,WESTMINSTER,HARKER,BSCGSSM,FRANKLING,NISKAYUNA,ODLE,JAMESRUSE,CBLAIR,BGREENHOPE,CBAALBANY,MCA,PULLMAN,CJPSTEVENS,NEWTOWN,BVANNUYS,BTEMPLECITY,GLASTONBURY,MORRISHILLS,MADISONWEST,AMERICAN,LINDBERGH,BBASISSILICONVALLEY,FRANKLIN,CUPERTINO,BARCADIA,PALI,MILLER,POLLESVILLE,IOLANI,DOUGHERTY,NORTHVILLE,EASTSIDE,NAPERVILLENORTH,MASS,BILLERICA,BLEXINGTON,CLOVIS,WWPN,BASFA,DUPONT,CARMEL,SCGSSM,BBECKMAN,CAMSA,HILLSBOROUGH,INTERLAKE,ARCADIA,LYNBROOK,BBASISPEORIA,CWWPN,TUPELO,POBJFK,PLEASANTON,BNAPERVILLENORTH,MONTESSORI,KELLYWALSH,BMCC,AMERICANHERITAGE,BLAIR,BLADUE,UNIVERSITY,BLYNBROOK,JONASCLARKE,GREENWICH,WESTVIEW,SHARON,BTSA,CANYONCREST,AMES,CJAMESRUSE,REDMOND,BWOOTTON,JOHNADAMS,BCANYONCREST,GATLINGABLE,NEWCANAAN,BENLOE,AGLASTONBURY,AMADORVALLEY,CNASHUA,SCDS,BROOSEVELT,COLLIERVILLE,MSMS,BGREENWICH,EDISON,ROOSEVELT,BSHEN,SHEN,BSHARON,GREENHOPE,BRHS,BTESLASTEM,ASFA,WAYZATA,OLYMPIA,MCTM,PALOALTO,RICKARDS,MONTAVISTA,VANNUYS,CAPEELIZABETH,GATLINGABEL,FREMD,AMITY,DINTERLAKE,LIVINGSTON,BJPSTEVENS,ECHHS,BAHSBROWARD,EISENHOWER,AHSBROWARD,FOOTHILL,VENICE,STOCKDALE,MARQUETTE,BIOLANI,ARDSLEY,SARATOGA,WAYLAND,MIRAMONTE,NORTHHOLLYWOOD,QB,HHR,UNIPREP,BCENTENNIAL,WOOTTON,YOUNGMAGNET,MISSISSIPPI,BWARDMELVILLE,BROOKFIELD,MORGANTOWN,BETHLEHEM,CSHEN,BFREMD,COMMUNITYMIDDLESCHOOL,WALTON,TIMBERLINE,BECKMAN,BDULLES,GRAYSON,VENICE,CJAMESRUSE,BETHLEHEM,CARMEL,MIRALOMA,ARCADIA,AMERICAN,CEDARFALLS,MARYVILLE,BJAMESRUSE,CBROOKLYNTECH,HURON,UNIVERSITY,MADISONWEST,PEDDIE,CJPSTEVENS,CRESTVIEWMIDDLE,MSMS,GLASTONBURY,PALY,FOOTHILL,BHOPKINS,CHOATE,CENTERVILLE,GREENHOPE,EDISON,COLLIERVILLE,BBRMHS,IOLANI,CMARYVILLE,PALISADES,BLINDBERGH,CBLAIR
,1331.42,1153.94,1206.89,1784.96,0,0,1942.1,1447.91,1148.63,0,2191.57,0,1325.02,0,1298.97,0,1414.11,1168.44,1134.57,1877.11,1446.97,1246.53,0,1332.6,0,0,1265.26,1279.04,1253.42,0,0,0,0,0,0,0,1371.36,0,0,1190.02,1215.78,0,0,1347.54,0,1913.55,1329.38,1116.95,1228.41,1324.33,1331.93,0,0,1121.46,0,0,1271.02,1238.1,0,0,1128.49,1169.29,0,1377.34,0,1102.84,1126.98,1824.29,1609.22,1389.59,0,1345.33,1182.53,1108.01,0,1750.84,1104.3,1134.14,1232.66,0,1193.91,1110.1,1187.69,0,0,1801.86,1219.86,1104.16,1821.49,0,0,0,0,1570.25,1396.86,1323.09,1393.26,1179.01,0,0,1458.78,0,0,0,1328,0,1254.16,1126.01,1620.2,1597.64,1373.35,0,0,1348.66,0,0,1708.66,0,2039.9,0,0,0,1428.84,0,1545.32,1207.57,1238.85,1238.88,0,1216.66,0,0,0,0,0,1344.58,0,1112.42,1394.03,1140.27,0,0,0,0,0,0,1127.75,1667.5,1634.06,0,1252.53,0,1423.67,1408.2,0,1872.66,1608.08,1165.57,1184.62,1634.16,1535.95,1267.32,0,0,0,1277.2,1179.97,0,1197.86,1373.51,1440.98,1991.65,1219.03,1239.49,0,0,1218.84,1226.03,1716.24,0,1317.11,0,1932.53,1166.92,1693.31,1153.73,1624.71,1541.97,1471.87,1306.95,1261.14,1218.31,1796.33,0,1403.44,1233.1,0,1158.9,1321.74,0,1308.53,0,0,1211.76,1416.59,0,0,0,1141.11,0,0,0,1475.58,1174.18,2034.62,1153.35,1183.98,1357.01,1527.48,1237.29,1195.67,0,0,0,1113.91,0,1420.44,1469.28,1195.26,0,1142.83,1453.94,1427.69,0,0,0,1497.38,0,1219.78,1600.52,0,1327.82,0,0,1242.01,1733.94,1115.25,1185.49,0,1347.82,1225.06,1259.92,0,1172.92,1813.33,1153.46,1394.37,0,1108.62,1129.9,1129.35,1120.25,1193.57,0,1108.78,1136,0,1113.07,0,1698.29,1355.7,0,0,1162.9,0,0,1158.68,1506.92,0,1219.99,0,0,0,0,1158.2,1430.57,1128.31,1342.6,1113.88,1686.57,0,0,1130.57,1397.74,1130.94,1136.49,0,0
,1331.42,1153.94,1206.89,1784.96,0,0,1945.02,1447.91,1148.63,0,2191.57,0,1325.02,0,1298.97,0,1414.11,1168.44,1134.57,1877.11,1446.97,1246.53,0,1332.6,0,0,1265.26,1279.04,1253.42,0,0,0,0,0,0,0,1371.36,0,0,1190.02,1215.78,0,0,1347.54,0,1913.55,1329.38,1116.95,1228.41,1324.33,1331.93,0,0,1121.46,0,0,1271.02,1238.1,0,0,1128.49,1169.29,0,1367.12,0,1102.84,1126.98,1824.29,1609.22,1389.59,0,1345.33,1182.53,1108.01,0,1750.84,1104.3,1134.14,1232.66,0,1193.91,1110.1,1187.69,0,0,1801.86,1219.86,1104.16,1821.49,0,0,0,0,1570.25,1396.86,1323.09,1393.26,1179.01,0,0,1458.78,0,0,0,1328,0,1254.16,1126.01,1560.49,1597.64,1373.35,0,0,1348.66,0,0,1724.25,0,2039.9,0,0,0,1428.84,0,1783.49,1207.57,1238.85,1238.88,0,1216.66,0,0,0,0,0,1344.58,0,1112.42,1394.03,1140.27,0,0,0,0,0,0,1127.75,1667.5,1634.06,0,1252.53,0,1423.67,1408.2,0,1872.66,1608.08,1165.57,1184.62,1634.16,1535.95,1277.18,0,0,0,1277.2,1179.97,0,1197.86,1373.51,1440.98,1991.65,1219.03,1239.49,0,0,1218.84,1226.03,1716.24,0,1317.11,0,1932.53,1166.92,1693.31,1153.73,1624.71,1541.97,1471.87,1306.95,1261.14,1218.31,1796.33,0,1403.44,1233.1,0,1158.9,1321.74,0,1265.66,0,0,1211.76,1416.59,0,0,0,1141.11,0,0,0,1475.58,1174.18,2034.62,1153.35,1183.98,1357.01,1527.48,1237.29,1195.67,0,0,0,1113.91,0,1420.44,1469.28,1195.26,0,1142.83,1453.94,1427.69,0,0,0,1497.38,0,1219.78,1600.52,0,1327.82,0,0,1242.01,1733.94,1115.25,1185.49,0,1347.82,1225.06,1259.92,0,1172.92,1813.33,1153.46,1394.37,0,1108.62,1129.9,1129.35,1120.25,1193.57,0,1108.78,1136,0,1113.07,0,1698.29,1355.7,0,0,1162.9,0,0,1158.68,1506.92,0,1219.99,0,0,0,0,1158.2,1430.57,1128.31,1342.6,1113.88,1686.57,0,0,1130.57,1397.74,1130.94,1136.49,0,0
,1331.42,1153.94,1206.89,1784.96,0,0,1920.18,1447.91,1148.63,0,2191.57,0,1325.02,0,1298.97,0,1414.11,1168.44,1134.57,1877.11,1446.97,1246.53,0,1332.6,0,0,1265.26,1279.04,1253.42,0,0,0,0,0,0,0,1371.36,0,0,1190.02,1215.78,0,0,1347.54,0,1913.55,1329.38,1116.95,1228.41,1324.33,1331.93,0,0,1121.46,0,0,1271.02,1238.1,0,0,1128.49,1169.29,0,1439.84,0,1102.84,1126.98,1824.29,1609.22,1389.59,0,1345.33,1182.53,1108.01,0,1750.84,1104.3,1134.14,1232.66,0,1193.91,1110.1,1187.69,0,0,1801.86,1219.86,1104.16,1866.41,0,0,0,0,1570.25,1396.86,1323.09,1393.26,1179.01,0,0,1458.78,0,0,0,1328,0,1254.16,1126.01,1370.05,1597.64,1373.35,0,0,1348.66,0,0,1724.25,0,2139.26,0,0,0,1428.84,0,1783.49,1207.57,1238.85,1238.88,0,1216.66,0,0,0,0,0,1344.58,0,1112.42,1394.03,1140.27,0,0,0,0,0,0,1127.75,1667.5,1634.06,0,1252.53,0,1423.67,1408.2,0,1872.66,1608.08,1165.57,1184.62,1634.16,1535.95,1445.47,0,0,0,1277.2,1179.97,0,1197.86,1373.51,1440.98,1991.65,1255.83,1239.49,0,0,1218.84,1226.03,1716.24,0,1317.11,0,1932.53,1166.92,1603.46,1153.73,1624.71,1305.24,1471.87,1306.95,1261.14,1218.31,1796.33,0,1403.44,1233.1,0,1158.9,1321.74,0,1265.66,0,0,1211.76,1416.59,0,0,0,1141.11,0,0,0,1475.58,1174.18,2034.62,1153.35,1183.98,1357.01,1527.48,1237.29,1195.67,0,0,0,1113.91,0,1420.44,1469.28,1195.26,0,1142.83,1453.94,1427.69,0,0,0,1497.38,0,1219.78,1600.52,0,1327.82,0,0,1242.01,1733.94,1115.25,1185.49,0,1347.82,1225.06,1259.92,0,1172.92,1813.33,1153.46,1394.37,0,1108.62,1129.9,1129.35,1120.25,1193.57,0,1108.78,1136,0,1113.07,0,1698.29,1355.7,0,0,1162.9,0,0,1158.68,1454.22,0,1219.99,0,0,0,0,1158.2,1430.57,1128.31,1342.6,1113.88,1686.57,0,0,1130.57,1397.74,1130.94,1136.49,0,0
,1331.42,1153.94,1206.89,1784.96,0,0,1913.91,1447.91,1148.63,0,2191.57,0,1325.02,0,1298.97,0,1414.11,1168.44,1134.57,1877.11,1446.97,1246.53,0,1332.6,0,0,1265.26,1279.04,1253.42,0,0,0,0,0,0,0,1371.36,0,0,1190.02,1215.78,0,0,1347.54,0,1913.55,1329.38,1116.95,1228.41,1324.33,1331.93,0,0,1121.46,0,0,1271.02,1238.1,0,0,1128.49,1169.29,0,1439.84,0,1102.84,1126.98,1824.29,1609.22,1389.59,0,1345.33,1182.53,1108.01,0,1750.84,1104.3,1134.14,1232.66,0,1193.91,1110.1,1187.69,0,0,1801.86,1219.86,1104.16,2076.89,0,0,0,0,1570.25,1396.86,1323.09,1393.26,1179.01,0,0,1458.78,0,0,0,1328,0,1254.16,1126.01,1370.05,1597.64,1373.35,0,0,1348.66,0,0,1685.74,0,1948.58,0,0,0,1428.84,0,1649.82,1207.57,1238.85,1238.88,0,1216.66,0,0,0,0,0,1344.58,0,1112.42,1394.03,1140.27,0,0,0,0,0,0,1127.75,1667.5,1634.06,0,1252.53,0,1423.67,1408.2,0,1872.66,1608.08,1165.57,1184.62,1533.39,1535.95,1565.46,0,0,0,1277.2,1179.97,0,1197.86,1373.51,1440.98,1991.65,1182.34,1239.49,0,0,1218.84,1226.03,1716.24,0,1317.11,0,1932.53,1166.92,1574.5,1153.73,1624.71,1305.24,1471.87,1306.95,1261.14,1218.31,1796.33,0,1403.44,1233.1,0,1158.9,1321.74,0,1265.66,0,0,1211.76,1416.59,0,0,0,1141.11,0,0,0,1475.58,1174.18,2034.62,1153.35,1183.98,1357.01,1527.48,1237.29,1195.67,0,0,0,1113.91,0,1420.44,1469.28,1195.26,0,1142.83,1453.94,1427.69,0,0,0,1497.38,0,1219.78,1600.52,0,1327.82,0,0,1242.01,1733.94,1115.25,1185.49,0,1347.82,1225.06,1259.92,0,1172.92,1813.33,1153.46,1394.37,0,1108.62,1129.9,1129.35,1120.25,1193.57,0,1108.78,1136,0,1113.07,0,1698.29,1355.7,0,0,1162.9,0,0,1158.68,1450.01,0,1219.99,0,0,0,0,1158.2,1430.57,1128.31,1342.6,1113.88,1686.57,0,0,1130.57,1397.74,1130.94,1136.49,0,0
,1331.42,1153.94,1206.89,1784.96,0,0,1913.91,1447.91,1148.63,0,2191.57,0,1325.02,0,1298.97,0,1414.11,1168.44,1134.57,1827.34,1446.97,1246.53,0,1332.6,0,0,1265.26,1279.04,1253.42,0,0,0,0,0,0,0,1371.36,0,0,1190.02,1215.78,0,0,1347.54,0,1913.55,1329.38,1116.95,1228.41,1324.33,1331.93,0,0,1121.46,0,0,1271.02,1238.1,0,0,1128.49,1169.29,0,1439.84,0,1102.84,1126.98,1824.29,1849.67,1389.59,0,1345.33,1182.53,1108.01,0,1750.84,1104.3,1134.14,1232.66,0,1193.91,1110.1,1187.69,0,0,1801.86,1219.86,1104.16,2076.89,0,0,0,0,1570.25,1396.86,1323.09,1393.26,1179.01,0,0,1458.78,0,0,0,1328,0,1254.16,1126.01,1370.05,1597.64,1317.81,0,0,1348.66,0,0,1687.68,0,1851.62,0,0,0,1428.84,0,1811.94,1207.57,1238.85,1238.88,0,1216.66,0,0,0,0,0,1344.58,0,1112.42,1394.03,1140.27,1390.76,0,0,0,0,0,1127.75,1667.5,1634.06,0,1252.53,0,1328.29,1408.2,0,1872.66,1608.08,1165.57,1184.62,1533.39,1535.95,1565.46,0,0,0,1277.2,1179.97,0,1197.86,1373.51,1440.98,1991.65,1182.34,1239.49,0,0,1218.84,1226.03,1716.24,0,1317.11,0,1932.53,1166.92,1574.5,1153.73,1624.71,1305.24,1471.87,1306.95,1261.14,1218.31,1796.33,0,1403.44,1233.1,0,1158.9,1321.74,0,1265.66,0,0,1211.76,1416.59,0,0,0,1141.11,0,0,0,1487.74,1174.18,2034.62,1153.35,1183.98,1357.01,1527.48,1237.29,1195.67,0,0,0,1113.91,0,1420.44,1469.28,1195.26,0,1142.83,1453.94,1427.69,0,0,0,1516.42,0,1219.78,1600.52,0,1327.82,0,0,1242.01,1675.83,1115.25,1185.49,0,1347.82,1225.06,1259.92,0,1172.92,1813.33,1153.46,1394.37,0,1108.62,1129.9,1129.35,1120.25,1193.57,0,1108.78,1136,0,1113.07,0,1698.29,1355.7,0,0,1162.9,0,0,1158.68,1450.01,0,1219.99,0,0,0,1292.26,1158.2,1431.11,1128.31,1342.6,1113.88,1686.57,0,0,1130.57,1351.61,1130.94,1136.49,0,0
,1331.42,1153.94,1206.89,1784.96,0,0,1913.91,1447.91,1148.63,0,2191.57,0,1325.02,0,1298.97,0,1414.11,1168.44,1134.57,1827.34,1446.97,1246.53,0,1332.6,0,0,1265.26,1279.04,1253.42,0,0,0,0,0,0,0,1371.36,0,0,1190.02,1215.78,0,0,1347.54,0,1913.55,1329.38,1116.95,1228.41,1324.33,1331.93,0,0,1121.46,0,0,1271.02,1238.1,0,0,1128.49,1169.29,0,1439.84,0,1102.84,1126.98,1824.29,1866.45,1389.59,0,1345.33,1182.53,1108.01,0,1750.84,1104.3,1134.14,1232.66,0,1193.91,1110.1,1187.69,0,0,1801.86,1219.86,1104.16,2076.89,0,0,0,0,1570.25,1396.86,1323.09,1393.26,1179.01,0,0,1458.78,0,0,0,1328,0,1254.16,1126.01,1370.05,1597.64,1317.81,0,0,1348.66,0,0,1687.68,0,1851.62,0,0,1146.94,1428.84,0,1833,1207.57,1238.85,1238.88,0,1216.66,0,0,0,0,0,1344.58,0,1112.42,1394.03,1140.27,1292,0,0,0,0,0,1127.75,1667.5,1634.06,0,1252.53,0,1392.31,1408.2,0,1872.66,1608.08,1165.57,1184.62,1533.39,1535.95,1565.46,0,0,0,1277.2,1179.97,0,1197.86,1373.51,1440.98,1991.65,1182.34,1239.49,0,0,1218.84,1226.03,1716.24,0,1317.11,0,1932.53,1166.92,1574.5,1153.73,1624.71,1305.24,1471.87,1306.95,1261.14,1218.31,1796.33,0,1403.44,1233.1,0,1158.9,1321.74,0,1265.66,0,0,1211.76,1416.59,0,0,0,1141.11,0,0,0,1537.11,1174.18,2034.62,1153.35,1183.98,1357.01,1527.48,1237.29,1195.67,0,0,0,1113.91,0,1420.44,1469.28,1195.26,0,1142.83,1453.94,1427.69,0,0,0,1516.42,0,1219.78,1600.52,0,1327.82,0,0,1242.01,1675.83,1115.25,1185.49,0,1347.82,1225.06,1259.92,0,1172.92,1813.33,1153.46,1394.37,0,1108.62,1129.9,1129.35,1120.25,1193.57,0,1108.78,1136,0,1113.07,0,1698.29,1355.7,0,0,1162.9,0,0,1158.68,1450.01,0,1219.99,0,0,0,1244.86,1158.2,1431.11,1128.31,1342.6,1113.88,1686.57,0,0,1130.57,1366.86,1130.94,1136.49,0,0
,1331.42,1153.94,1206.89,1784.96,0,0,1913.91,1447.91,1148.63,0,2191.57,0,1325.02,0,1298.97,0,1414.11,1168.44,1134.57,1827.34,1446.97,1246.53,0,1332.6,0,0,1265.26,1279.04,1253.42,0,0,0,0,0,0,0,1371.36,0,0,1190.02,1215.78,0,0,1347.54,0,1913.55,1329.38,1116.95,1228.41,1324.33,1331.93,0,0,1121.46,0,0,1271.02,1238.1,0,0,1128.49,1169.29,0,1439.84,0,1102.84,1126.98,1824.29,1934.19,1389.59,0,1345.33,1182.53,1108.01,0,1750.84,1104.3,1134.14,1232.66,0,1193.91,1110.1,1187.69,0,0,1801.86,1219.86,1104.16,2076.89,0,0,0,0,1570.25,1396.86,1323.09,1393.26,1179.01,0,0,1458.78,0,0,0,1328,0,1254.16,1126.01,1370.05,1597.64,1317.81,0,0,1348.66,0,0,1687.68,0,1851.62,0,0,1146.94,1428.84,0,1780.06,1207.57,1238.85,1238.88,0,1216.66,0,0,0,0,0,1344.58,0,1112.42,1394.03,1140.27,1457.15,0,0,0,0,0,1127.75,1667.5,1634.06,0,1252.53,0,1392.31,1408.2,0,1872.66,1608.08,1165.57,1184.62,1533.39,1535.95,1565.46,0,0,0,1277.2,1179.97,0,1197.86,1373.51,1440.98,1991.65,1182.34,1239.49,0,0,1218.84,1226.03,1716.24,0,1317.11,0,1932.53,1166.92,1574.5,1153.73,1624.71,1305.24,1471.87,1306.95,1261.14,1218.31,1796.33,0,1403.44,1233.1,0,1158.9,1321.74,0,1265.66,0,0,1211.76,1213.52,0,0,0,1141.11,0,0,0,1537.11,1174.18,2034.62,1153.35,1183.98,1357.01,1527.48,1237.29,1195.67,0,0,0,1113.91,0,1420.44,1469.28,1195.26,0,1142.83,1453.94,1427.69,0,0,0,1516.42,0,1219.78,1600.52,0,1327.82,0,0,1242.01,1682.93,1115.25,1185.49,0,1347.82,1225.06,1259.92,0,1172.92,1813.33,1153.46,1394.37,0,1108.62,1129.9,1129.35,1120.25,1193.57,0,1108.78,1136,0,1113.07,0,1698.29,1355.7,0,0,1162.9,0,0,1158.68,1450.01,0,1219.99,0,0,0,1322.94,1158.2,1431.11,1128.31,1342.6,1113.88,1686.57,0,0,1130.57,1366.86,1130.94,1136.49,0,0
,1331.42,1153.94,1206.89,1784.96,0,0,1913.91,1447.91,1148.63,0,2191.57,0,1325.02,0,1298.97,0,1414.11,1168.44,1134.57,1827.34,1446.97,1246.53,0,1332.6,0,0,1265.26,1279.04,1253.42,0,0,0,0,0,0,0,1371.36,0,0,1190.02,1215.78,0,0,1347.54,0,1913.55,1329.38,1116.95,1228.41,1324.33,1331.93,0,0,1121.46,0,0,1271.02,1238.1,0,0,1128.49,1169.29,0,1439.84,0,1102.84,1126.98,1824.29,1934.19,1389.59,0,1345.33,1182.53,1108.01,0,1750.84,1175.74,1134.14,1232.66,0,1193.91,1110.1,1187.69,0,0,1801.86,1219.86,1104.16,2076.89,0,0,0,0,1570.25,1396.86,1323.09,1393.26,1179.01,0,0,1458.78,0,0,0,1328,0,1254.16,1126.01,1370.05,1597.64,1438.24,0,0,1348.66,0,0,1687.68,0,1851.62,0,0,1146.94,1428.84,0,1780.06,1207.57,1238.85,1238.88,0,1216.66,0,0,0,0,0,1344.58,0,1112.42,1394.03,1140.27,1574.15,0,0,0,0,0,1127.75,1667.5,1634.06,0,1252.53,0,1392.31,1408.2,0,1872.66,1608.08,1165.57,1184.62,1533.39,1535.95,1565.46,0,0,0,1277.2,1179.97,0,1197.86,1373.51,1440.98,1991.65,1182.34,1239.49,0,0,1218.84,1226.03,1716.24,0,1317.11,0,1932.53,1166.92,1574.5,1153.73,1624.71,1305.24,1471.87,1306.95,1261.14,1218.31,1796.33,0,1403.44,1233.1,0,1158.9,1321.74,0,1265.66,0,0,1211.76,1203.37,0,0,0,1141.11,0,0,0,1537.11,1174.18,2034.62,1153.35,1183.98,1357.01,1527.48,1237.29,1195.67,0,0,0,1113.91,0,1420.44,1469.28,1195.26,0,1142.83,1453.94,1427.69,0,0,0,1516.42,0,1219.78,1600.52,0,1327.82,0,0,1242.01,1653.34,1115.25,1185.49,0,1347.82,1225.06,1259.92,0,1172.92,1813.33,1153.46,1394.37,0,1108.62,1129.9,1129.35,1120.25,1193.57,0,1108.78,1136,0,1113.07,0,1698.29,1355.7,0,0,1162.9,0,0,1158.68,1450.01,0,1219.99,0,0,0,1420,1158.2,1431.11,1128.31,1342.6,1113.88,1686.57,0,0,1130.57,1366.86,1130.94,1136.49,0,0
,1331.42,1153.94,1206.89,1784.96,0,0,1913.91,1447.91,1148.63,0,2191.57,0,1325.02,0,1298.97,0,1414.11,1168.44,1134.57,1827.34,1446.97,1246.53,0,1332.6,0,0,1265.26,1279.04,1253.42,0,0,0,0,0,0,0,1371.36,0,0,1190.02,1215.78,0,0,1347.54,0,1913.55,1329.38,1116.95,1228.41,1324.33,1331.93,0,0,1121.46,0,0,1271.02,1238.1,0,0,1128.49,1169.29,0,1439.84,0,1102.84,1126.98,1824.29,1934.19,1389.59,0,1345.33,1182.53,1108.01,0,1750.84,1119.13,1134.14,1232.66,0,1193.91,1110.1,1187.69,0,0,1801.86,1219.86,1104.16,2076.89,0,0,0,0,1570.25,1396.86,1323.09,1393.26,1179.01,0,0,1458.78,0,0,0,1328,0,1254.16,1126.01,1370.05,1597.64,1466.54,0,0,1348.66,0,0,1702.89,0,1864.29,0,0,1146.94,1428.84,0,1780.06,1207.57,1238.85,1238.88,0,1216.66,0,0,0,0,0,1344.58,0,1112.42,1394.03,1140.27,1574.15,0,0,0,0,0,1127.75,1667.5,1634.06,0,1252.53,0,1392.31,1408.2,0,1872.66,1608.08,1165.57,1184.62,1533.39,1535.95,1565.46,0,0,0,1277.2,1179.97,0,1197.86,1373.51,1343.06,1991.65,1182.34,1239.49,0,0,1218.84,1226.03,1716.24,0,1317.11,0,1932.53,1166.92,1574.5,1153.73,1624.71,1305.24,1471.87,1306.95,1261.14,1218.31,1796.33,0,1403.44,1233.1,0,1158.9,1321.74,0,1265.66,0,0,1211.76,1203.37,0,0,0,1141.11,0,0,0,1537.11,1174.18,2034.62,1153.35,1183.98,1357.01,1527.48,1237.29,1195.67,0,0,0,1113.91,0,1420.44,1469.28,1293.8,0,1142.83,1116.78,1427.69,0,0,0,1516.42,0,1219.78,1600.52,0,1327.82,0,0,1242.01,1655.01,1115.25,1185.49,0,1347.82,1225.06,1259.92,0,1172.92,1813.33,1153.46,1394.37,0,1108.62,1129.9,1129.35,1120.25,1193.57,0,1108.78,1136,0,1113.07,0,1698.29,1297.88,0,0,1162.9,0,0,1158.68,1450.01,0,1219.99,0,0,0,1420,1158.2,1431.11,1128.31,1342.6,1113.88,1686.57,0,0,1130.57,1366.86,1130.94,1136.49,0,0
,1331.42,1153.94,1206.89,1784.96,0,0,1913.91,1447.91,1148.63,0,2191.57,0,1325.02,0,1298.97,0,1414.11,1168.44,1134.57,1851.57,1446.97,1246.53,0,1332.6,0,0,1265.26,1279.04,1253.42,0,0,0,0,0,0,0,1371.36,0,0,1190.02,1215.78,0,0,1347.54,0,1913.55,1329.38,1116.95,1228.41,1324.33,1331.93,0,0,1121.46,0,0,1271.02,1238.1,0,0,1128.49,1169.29,1219.7,1439.84,0,1102.84,1126.98,1824.29,1934.19,1389.59,0,1345.33,1182.53,1108.01,0,1750.84,1119.13,1134.14,1232.66,0,1193.91,1110.1,1187.69,0,0,1801.86,1219.86,1104.16,2076.89,0,0,0,0,1570.25,1396.86,1323.09,1307.75,1179.01,0,0,1458.78,0,0,0,1328,0,1254.16,1126.01,1370.05,1597.64,1466.54,0,0,1348.66,0,0,1759.06,0,1785.43,0,0,1146.94,1428.84,0,1780.06,1207.57,1238.85,1238.88,0,1216.66,0,0,0,0,0,1344.58,0,1112.42,1394.03,1140.27,1574.15,0,0,0,0,0,1127.75,1667.5,1745.52,0,1252.53,0,1392.31,1408.2,0,1872.66,1608.08,1165.57,1184.62,1533.39,1535.95,1565.46,0,0,0,1277.2,1179.97,0,1197.86,1373.51,1343.06,1991.65,1182.34,1239.49,0,0,1218.84,1226.03,1716.24,0,1317.11,0,1932.53,1166.92,1574.5,1153.73,1624.71,1305.24,1471.87,1306.95,1261.14,1218.31,1796.33,0,1403.44,1233.1,0,1158.9,1321.74,0,1265.66,0,0,1211.76,1203.37,0,0,0,1141.11,0,0,0,1499.91,1174.18,2034.62,1153.35,1183.98,1357.01,1527.48,1237.29,1195.67,0,0,0,1113.91,0,1420.44,1469.28,1293.8,0,1142.83,1116.78,1427.69,0,0,0,1516.42,0,1219.78,1600.52,0,1327.82,0,0,1242.01,1655.01,1115.25,1185.49,0,1347.82,1225.06,1259.92,0,1172.92,1813.33,1153.46,1394.37,0,1108.62,1129.9,1129.35,1120.25,1193.57,0,1108.78,1136,0,1113.07,0,1698.29,1297.88,0,0,1162.9,0,0,1158.68,1450.01,0,1219.99,0,0,0,1420,1158.2,1431.11,1128.31,1291.33,1113.88,1686.57,0,0,1130.57,1366.86,1130.94,1136.49,0,0
